FORMAT:REFORMULATION					
[TEXT ID]	[TEXTE PRONONCÉ (FRANÇAIS (FRANCE))]	[TEXTE AFFICHÉ]	[PERSONNAGE]	[NOTES]	
tm_vjzx9bub0nr8dt5p		Oui ?	John		
tm_65g8u3cbl9khj9i0		C’est toi qui as développé cette appli, non ?	Mathilde		
tm_atxoxonwnf6rra7o		Si.	John		
tm_6aserns2hym90n11		Tu as bien pris en compte la bonne fréquence de réception du signal ?	Mathilde		
tm_f17t6q1sstvp6vtk		Oui, tout à fait.	John		
tm_c6kjqdixb5h9cn5a		Et l’émission du signal par le drone a bien été contrôlée ?	Mathilde		
tm_nfm0dorpjaw82c5w		L’émission ?	John		
tm_eb74cslbsksbi1pe		Mais je n’étais pas chargé de l’émission.	John		
tm_xub1i3hxo59prk48		D’ailleurs, je ne me rappelle aucun test concernant cette partie.	John		
tm_9v4bpb853ki25qgr		Mais John, ce n’est pas possible !	Mathilde		
tm_urkibdnl3jphs5uh		On est en train de perdre le drone et on ne sait pas où il est.	Mathilde		
tm_ptbx6ozwvg78vo28		Désolé, je n’y comprends rien.	John		
tm_yr499w75hthgv1m8		Je vais essayer de le ramener avec la caméra.	Émilie		
tm_0anlotug2yw4fpzo		Voilà, je refranchis la rivière, mais avec cette brume, on n’y voit rien !	Émilie		
tm_rrsaaui2wfpmgta4		Vous entendez quelque chose ?	Émilie		
tm_49ivbqtf7yhkacz2		Non.	John		
tm_42yeil7f2uzidi9j		Rien.	Mathilde		
tm_y29ghenb7ndln72t		Mince, l’écran ne renvoie plus de vidéo !	Émilie		
tm_pxso45vtbc3q1kbz		Je pilote en aveugle.	Émilie		
tm_z8widtvzpxh5hv14		Attends, il me semble l’entendre !	Mathilde		
tm_lowpkuq6b28gx0mp		"Tout d’un coup, le drone passe juste au-dessus de leur tête, manquant de les heurter.

Émilie tente de reprendre le contrôle, mais le drone est trop bas et il atterrit en catastrophe, puis se retourne et casse deux de ses ailes."	APPRENANT		
tm_nvt29mthy6p6whfq		Aie ! Ben, j’ai fait ce que j’ai pu.	Émilie		
tm_dy2miye0ps6ss3ru		Tu t’en es bien sortie !	John		
tm_nq3cguq9oq7vgcrl		J’ai l’impression qu’on a juste cassé deux hélices.	John		
tm_xut0ybjzq3nqpby5		Mais il va falloir éclaircir le problème.	John		
tm_bv47j05lgewnh9tm		"Le problème a été analysé : 

En ne réalisant pas l’étape d’architecture matérielle, la fonction FC8 : montrer sa position GPS au pilote n’a pas été décomposée. 

Du coup, la partie émission du signal GPS n’a été attribuée à aucun élément physique du drone. 
L’émetteur de signal GPS n’a même pas été commandée ! Seule la partie réception dont John était responsable a été développée."	APPRENANT		
tm_qvw0igp3qxhqcicr		Bonjour Mathilde.	Marc		
tm_cyxr2wf4jyzzzqj1		Bonjour Marc !	Mathilde		
tm_4598o1a34owj1qn4		Je viens te parler des derniers essais réalisés dans l’usine désaffectée.	Marc		
tm_o6v50nl3p1qtr0da		Oui quel est le problème ?	Mathilde		
tm_npvhieckx3woa6d3		L’algorithme que l’on utilise n’est pas assez réactif .	Marc		
tm_l5k34oaqtgsxlrme		Émilie finit toujours par perdre le contrôle du drone au moment de l’atterrissage.	Marc		
tm_lw6l4gvk3kh7073t		Je voudrais le changer.	Marc		
tm_xwhvpkf9pfxcvp9g		Aie ! Jacques était responsable du développement, car il est spécialiste en automatique, mais il est rentré en France avec sa femme pour commencer une nouvelle vie.	Mathilde		
tm_qsdoa19eja9tgdzw		Ok, mais il doit y avoir moyen de changer cet algorithme si le code est bien documenté.	Marc		
tm_n99yj1yaq66yttyo		Je vais voir cela.	Mathilde		
tm_lbqi3pt5xdlokv2l		Tu me laisses une heure ?	Mathilde		
tm_qaywpk7z3c7d5lvz		OK, je reviens te voir dans une heure.	Marc		
tm_euis4c8ae1o1rqam		Une heure plus tard	APPRENANT		
tm_mc8kcd5jwhb5cbq9		Me revoilà !	Marc		
tm_dyy3harr5jke5w0n		J’ai regardé d’un peu plus près la partie du code associée à l’algorithme de stabilisation.	Mathilde		
tm_r5oorzjo03dfv36g		Le problème est que Jacques a développé cette partie très rapidement, sans approche modulaire, malgré notre culture de développement orienté objet.	Mathilde		
tm_jgjvbqmmvqp330na		Oui et alors ?	Marc		
tm_rxnhwcsnpkco6l6b		Et bien, c’est la catastrophe !	Mathilde		
tm_md4ynelbsc2akpva		La fonction de stabilisation est totalement mixée avec la fonction de guidage, et du coup, il est impossible de changer l’algorithme sans refaire toute cette partie du code.	Mathilde		
tm_pdy7pyuhy5g1n7pk		Combien cela va-t-il prendre, à ton avis, en termes de charge et de temps ?	Marc		
tm_unrz6zxmmmytjrc9		Eh bien, à mon avis, le plus simple est de tout réécrire, mais cette fois en respectant les principes d’une bonne conception objet.	Mathilde		
tm_zc93x8wxswar8uxv		Disons qu’il faut sans doute compter une trentaine d’heures de développement étalée sur trois semaines.	Mathilde		
tm_xsp785d0qlvdab8h		Je n’ai plus que Marcel pour remplacer Jacques et il est déjà pas mal occupé !	Mathilde		
tm_3gbl8vxw13hjyfo1		Mais avec lui, au moins, je serai sûre que le travail sera bien fait.	Mathilde		
tm_zd51bfb48inlntxr		Trois semaines !	Marc		
tm_y2y1smwc43gex4bk		Il va falloir négocier avec Isabelle.	Marc		
tm_73n6fgfxfhmzhmjh		J’espère qu’elle va accepter !	Marc		
tm_hdotf0mswavla65s	En négligeant l’étape de conception logicielle, Jacques a rendu le code très difficile à maintenir.  Il aurait dû anticiper la possibilité de changer l’algorithme et faire en sorte que l’algorithme soit dans une méthode dédiée à un objet pour être facilement interchangeable.	"En négligeant l’étape de conception logicielle, Jacques a rendu le code très difficile à maintenir.  

Il aurait dû anticiper la possibilité de changer l’algorithme et faire en sorte que l’algorithme soit dans une méthode dédiée à un objet pour être facilement modifiable."	APPRENANT		
tm_7i04b7w2yyaee3k4			APPRENANT		
tm_hzirsmzlepiy8toj		Bon, aujourd’hui, nous allons tester la perte du drone sur la rivière.	Marc		
tm_438w1mqel2f0uovp		Édouard, tu vas faire décoller le drone et Émilie le posera délicatement sur la rivière.	Marc		
tm_mk6pv3lc2qtjuiaf		Vous devrez alors utiliser l’application sur la tablette pour le localiser sur la carte, et aller le récupérer.	Marc		
tm_6dnmkz74ief0h900		Compris ?	Marc		
tm_43mxw9xbs64l2htd		Oui chef !	Émilie		
tm_03p15ns7pl4o4wcb	Édouard fait décoller le drone qui s'envole sans problème dans les airs. Puis Émilie prend les commandes et se sert de sa vue et de la caméra du drone pour poser le drone délicatement sur la rivière. Ils perdent rapidement le drone de vue, alors que celui-ci est emporté par le courant. Édouard prend la tablette pour pouvoir le géolocaliser. Il s’agite un peu sur la tablette puis ne bouge plus et semble consterné.	"Édouard fait décoller le drone qui s'envole sans problème dans les airs. 

Puis Émilie prend les commandes et se sert de sa vue et de la caméra du drone pour poser le drone délicatement sur la rivière. Ils perdent rapidement le drone de vue, alors que celui-ci est emporté par le courant. 

Édouard prend la tablette pour pouvoir le géolocaliser. Il s’agite un peu sur la tablette puis ne bouge plus et semble consterné."	APPRENANT		
tm_abu922hps5ayo120		Alors Édouard, tu as repéré le drone sur la carte ?	Émilie		
tm_9f6uwzwrd3cgc7fi		Euh, je ne trouve pas la bonne carte !	Édouard		
tm_76n3ccj25txkiag7		Là, je suis sur la carte de Bangoutou, et je ne vois pas où on peut en changer.	Édouard		
tm_7tuxk3llod58zamu		Mais cela devrait être automatique, en fonction de là où on se trouve.	Émilie		
tm_021rn8y75ezdbmic		Enfin Émilie, tu sais bien que cette tablette n’a pas de GPS, et qu’ici la géolocalisation des tablettes ne peut pas s’effectuer.	Marc		
tm_xfjtmr7evbo8gkc4		Ah oui, c’est vrai, j’ai tellement l’habitude en ville !	Émilie		
tm_hduqjzt84x1gehkc		Bon, mais on devrait pouvoir dézoomer, et se déplacer sur la région !	Émilie		
tm_43lu12hi4x5mu00v		Édouard, fait moi voir cette appli !	Émilie		
tm_1mdn9rco5lvw3gne		"Émilie prend la tablette et essaie de voir comment centrer la carte sur le village de Ramatowa. 

Après avoir cliqué sur plusieurs menus, elle non plus ne trouve pas."	APPRENANT		
tm_xrviwmvu1rdqggep		Mince, pas croyable cette appli.	Émilie		
tm_7u1sw0cpbanwuwkm		On ne trouve même pas comment changer la carte !	Émilie		
tm_1s9mvfsuvur3i363		Ne vous énervez pas, je vais téléphoner à John.	Marc		
tm_h0yxh241ch7bijgh		Marc prend son téléphone et appelle John.	APPRENANT		
tm_umwrfivqx1rtdpyf		Bonjour John, je suis avec Émilie et Édouard, on essaie d’utiliser l’appli de localisation, mais on ne trouve pas comment changer la carte.	Marc		
tm_98rou7cqf7wf5p2f	Mais c’est pourtant simple : tu vas dans le menu édition.	"Mais c’est pourtant simple : tu vas dans le menu ""édition""."	John		
tm_wkq6wyc597plicyv	Là, tu trouveras le menu préférences.	"Là, tu trouveras le menu ""préférences""."	John		
tm_n1paohcxjfmhwqvh	Dans le menu préférences, tu vas trouver préférences de visualisation.	"Dans le menu ""préférences"", tu vas trouver ""préférences de visualisation""."	John		
tm_9m7292tk5vowr1hd	Et dans ce menu, tu verras choix de la carte géographique.	"Et dans ce menu, tu verras ""choix de la carte géographique""."	John		
tm_ia2da10oh2wqm5jt	Et là, j'ai toutes les régions du pays au un vingt cinq millième	Et là, j'ai toutes les régions du pays au 1/25 000ième.	John		
tm_mil6f5wuiee32qfs		Mais pourquoi toutes les régions ?	Marc		
tm_8j8vyrghvsugfc8a		Et bien, je me suis dit que les utilisateurs seraient contents s’ils avaient le choix.	John		
tm_m5jjpk7noh56x7v1		Mais John, pour l’instant, on ne sert de cette appli que pour le village de Ramatowa !	Marc		
tm_xesd6y45belwlppg		Oui, mais on ne sait jamais.	John		
tm_fdq6g5cxlvgqvkux		OK, on verra ça plus tard, mais je pense qu’il faudra modifier tout cela.	Marc		
tm_63tbt5eyaoil8lc9		Au revoir, John.	Marc		
tm_2z0tryu1b41kroj0		Au revoir patron.	John		
tm_uy0r5nwk9262x1za		Bon, vous avez entendu ?	Marc		
tm_thy6uaghi29yd4gw		Oui, mais j’ai déjà oublié tout ce qu’il fallait faire !	Émilie		
tm_es0juudocpty22dk		Tiens, prends la tablette.	Émilie		
tm_wjxfapp9dj4eqrop		"Marc prend la tablette et effectue les commandes de menu. 

La carte apparait enfin avec la position du drone. On s’aperçoit qu’il est maintenant à plus de 10 km en aval de la rivière et qu’il va falloir plus d’une heure à l’équipe pour aller le chercher !"	APPRENANT		
tm_d3oyp5bzm523xmyc		"En omettant l'étape de conception IHM, John a totalement oublié d’impliquer les utilisateurs finaux. 

Ce faisant, il a développé l’interface en considérant facile des opérations non évidentes pour un utilisateur débutant et surtout en multipliant le nombre de clics pour arriver à une fonction essentielle. 

Il a aussi inventé des besoins qui n’existaient pas, mais qui lui ont fait plaisir en tant que concepteur, comme le grand nombre de cartes. Une bonne conception IHM aurait simplifié tous ces problèmes en permettant par exemple à l’utilisateur de se déplacer sur une carte globale avec des fonctions de zoom et dé zoom."	APPRENANT		
tm_tkv9p5q0pcwge9yg		Dans le bureau d'Hubert, Marc organise une réunion de crise avec Hubert et Isabelle.	APPRENANT		
tm_8aaul03q1vj3athz		Bien, essayons d'enquêter sur le problème. Apparemment, les sauvegardes du programme et de la conception du drone contenues sur notre serveur ont mystérieusement disparu.	Marc		
tm_rb5fwiexrsyfauto		Clique sur des éléments du décor pour faire avancer l'enquête.	APPRENANT		
tm_ye0rgv8lzej6ngen		J'ai récupéré une copie de l'ordinateur.	Marc		
tm_9xn493gmchgkmnk8		Essayons de regarder si les logs sont encore disponibles.	Marc		
tm_rkc37s91rsxgxesd		Bonne nouvelle, les fichiers de log sont toujours là.	Marc		
tm_bbp4936lzeh4rtvm		Une des dernières entrées est assez surprenante.	Marc		
tm_kdfvyxd58waunpn5	Le compte administrateur a été connecté, entre minuit et 1 heure du matin, sur l'ordinateur de John.	Le compte administrateur a été connecté entre minuit et 1 heure du matin sur l'ordinateur de John.	Marc		
tm_y3tooay2xtb2x8tv	C'est assez surprenant, il était avec moi chez une amie, à cette heure-là...	C'est assez surprenant, il était avec moi chez une amie à cette heure-là...	Marc		
tm_9sbeifratg4ni9yt		Après quelques temps à analyser l'ordinateur, l'expression de Marc change subitement	APPRENANT		
tm_iopxq29soqebifjs		Tu as trouvé quelque-chose ?	Isabelle		
tm_q1txx2a7jd1p8qyo		Je dois clarifier quelque chose avec John...	Marc		
tm_5uwgznvowst0ccmb		N'y a-t-il vraiment aucune sauvegarde du projet ?	Hubert		
tm_h02k7gcb70i595av		Si nous devons reprendre de 0, cela risque d'être catastrophique.	Hubert		
tm_xosljbe1cudms00p		Cela ferait 5 mois de travail partis en fumée...	Hubert		
tm_u3d9tecao791640m		Mais si, il y a des sauvegardes.	Marc		
tm_jrk57wxbmj7kero4	J'ai réalisé une copie de sauvegarde de ces données, tous les deux jours, sur un disque dur externe.	J'ai réalisé une copie de sauvegarde de ces données tous les deux jours sur un disque dur externe.	Marc		
tm_eyrot4pqs2tuz093	J'avais plus peur d'une panne du serveur, et je vais remettre les données en place, quand on sera sûr que le réseau est de nouveau sécurisé.	J'avais plus peur d'une panne du serveur, et je vais remettre les données en place quand on sera sûr que le réseau est de nouveau sécurisé.	Marc		
tm_tsrab0psbxmtdot7	La création de copie de sauvegarde de données critiques sur des supports fiables et séparés du réseau (disque dur externe, serveur de backup, ...) est une partie importante de toute politique de sécurité des systèmes informatique. Cela permet de relancer l'activité rapidement après une attaque ou une panne informatique majeure. Ces sauvegardes sont souvent accompagnées de moyens de vérifier leur intégrité pour que l'on puisse être certain que les données sont utilisables.	"La création de copie de sauvegarde de données critiques sur des supports fiables et séparés du réseau (disque dur externe, serveur de backup, ...) est une partie importante de toute politique de sécurité des systèmes informatiques. 

Cela permet de relancer l'activité rapidement après une attaque ou une panne informatique majeure.

Ces sauvegardes sont souvent accompagnées de moyens de vérifier leur intégrité pour que l'on puisse être certain que les données sont utilisables."	APPRENANT		
tm_4jegkm5q6woucbli	Ceci est enseigné dans le cours de Sécurité de Systèmes de l'Information de deuxième année.	Ceci est enseigné dans le cours de <b>Sécurité de Systèmes de l'Information</b> de deuxième année.	APPRENANT		
tm_bc3oceitdq3gltyu		Je commence à croire que tu avais raison de vouloir faire une étude de cybersécurité...	Isabelle		
tm_0pr0mzuvir36elnr		Par chance, il me semble avoir fait une copie d'une grosse partie du code sur mon PC personnel, juste avant de partir en tournée la semaine dernière.	Marc		
tm_tvimwl7nuyv2kzz3		Et les données de conception mécaniques peuvent être  refaites en quelques jours, en démontant et remesurant les prototypes de drone que nous avons.	Marc		
tm_qxf9b3ibnlzkxr5c		 Cela risque de nous faire perdre une ou deux semaines.	Marc		
tm_5gr4v23oqvu5rddk	"La création de copie de sauvegarde de données critiques, sur des supports fiables, et séparés du réseau, comme des disque durs externe,  des serveurs de backup, etc, est une partie importante de toute politique de sécurité des systèmes informatiques. 

Cela permet de relancer l'activité rapidement après une attaque, ou une panne informatique majeure.

Ces sauvegardes sont souvent accompagnées de moyens de vérifier leur intégrité, pour que l'on puisse être certain que les données sont utilisables.

Ici, l'équipe a eu de la chance, ils ont créé une copie par mégarde, et cela leur évitera de recommencer à partir de 0."	"La création de copie de sauvegarde de données critiques sur des supports fiables et séparés du réseau (disque dur externe, serveur de backup, ...) est une partie importante de toute politique de sécurité des systèmes informatiques. 

Cela permet de relancer l'activité rapidement après une attaque ou une panne informatique majeure.

Ces sauvegardes sont souvent accompagnées de moyens de vérifier leur intégrité pour que l'on puisse être certain que les données sont utilisables.

Ici, l'équipe a eu de la chance, ils ont créé une copie par mégarde, et cela leur évitera de recommencer à partir de 0."	APPRENANT		
tm_61d08wyw3lc7hamv		Quelques jours plus tard, une policière vient présenter les résultats de son enquête à Hubert.	APPRENANT		
tm_wkrbams2gvvpb0w3		Désolé du retard, j'avais une réunion qui a duré plus longtemps que prévu.	Hubert		
tm_m8tt3hed480a68m7		Merci de m'avoir attendu.	Hubert		
tm_14hb04hokbh8bf7o		Ce n'est rien.	Agente		
tm_ehu2o9389xqio3ok		Nos groupes d'experts ont pu analyser votre matériel et les copie-images, et ils sont formels.	Agente		
tm_5e33vfa97cir8m2k		La cyberattaque provient bien de Claude.	Agente		
tm_5weomezxjra4pmjq		Nous l'avons placé en garde à vue, et il a avoué avoir hacké vos serveurs.	Agente		
tm_twyvs7s6yobwf03v		Mais pourquoi aurait-il fait cela ?	Isabelle		
tm_rsebls4kyifdqyai		Cela va faire 5 mois qu'il travaillait sur ces drones.	Isabelle		
tm_1gmmlgv2oft1m7ll		Cette action n'a aucun sens...	Isabelle		
tm_3f9d0r7yjld6j7q7		D'après lui, ces drones étaient une menace pour ses économies.	Agente		
tm_wlhnvcek13jj8cvh	Il était payé grassement par les villageois de Ramatowa et Bamalowi, pour transporter des marchandises, que vous aviez proposé de livrer à l'autre village gratuitement avec vos drones.	Il était payé grassement par les villageois de Ramatowa et Bamalowi pour transporter des marchandises que vous aviez proposé de livrer à l'autre village gratuitement avec vos drones.	Agente		
tm_v3efmgcybhbsr2ku		"Les cyberattaques ne viennent pas toujours de l'extérieur. Au contraire, une large proportion (de l'ordre de 60 % d'après certaines études) de ces attaques est lancée par des employés ou anciens employés d'une entreprise.

C'est pourquoi il est nécessaire de faire attention et de rester vigilant, même quand c'est un de vos collègues qui vous envoie un mail.

De plus,  il est fortement recommandé de porter une importance toute particulière à la gestion des ressources humaines. Toute entreprise doit faire un minimum attention aux stagiaires et intervenants qui ont accès à leurs réseaux. Et la gestion des départs est également très importante. Il convient de supprimer rapidement les comptes qui n'ont plus lieu d'être, en particulier après un départ à la retraite, un licenciement ou une démission."	APPRENANT		
tm_n4mhxfctzqzuk0qz		Mais pourquoi quelqu'un de chez nous aurait fait ça ?	Isabelle		
tm_hn41c7wal82care3		Ça n'a pas de sens de bosser sur quelque chose pendant 5 mois, puis de tout détruire sur un coup de tête...	Isabelle		
tm_65n75yxxo3c9yutr		John, est-ce que tu aurais le nom de cet employé ?	Isabelle		
tm_y69a9aoq3lvgy8tw		Isabelle, ne tire pas de conclusions trop hâtives.	Hubert		
tm_ecjin7g66zgc2hjm		Il est tout à fait possible que quelqu'un extérieur ait réussi à pirater le compte d'un employé pour envoyer cette pièce jointe véreuse.	Hubert		
tm_rycvzli2z6qdcgde		La police locale fera probablement la lumière sur cette affaire.	Hubert		
tm_yajukrhef097dbqx		Remets dans l'ordre les différentes étapes d'une cyberattaque classique.	APPRENANT		
tm_giwos7nbayz32qpj		Après un petit temps d'attente, John entre dans le bureau.	APPRENANT		
tm_in114w4f4q0t24vb		Je suis à vous.	John		
tm_x495y2g04361sr9q		Je crois qu'on m'a dit que je pouvais aider pour trouver la source de la panne.	John		
tm_qq585zntpvmlnkng		Oui. Est-ce que tu aurais remarqué quelque chose d'inhabituel sur ton PC, il y a deux jours, en début d'après midi ?	Marc		
tm_cvzw8lukn5b4gkl8		Pas que je me souvienne...	John		
tm_11myi8k1a9thha9v		Attends, si !	John		
tm_6jkt3ernn2jdpymz		J'ai reçu un mail avec pour sujet un problème avec mon IHM, qui venait d'un de mes collègues.	John		
tm_hi0fakpi8ogw8nq9		Il contenait une pièce jointe étrange que je ne suis pas arrivé à charger, ou à afficher quand je l'ai ouverte.	John		
tm_6skxuvanv612zcv8	Les mails et les pièces jointes sont un des moyens les plus communs d'introduire du code malveillant dans une entreprise. C'est pourquoi il faut prendre des précautions avant d'ouvrir celles-ci. Ici, le message était peut-être étrange, mais John a pu penser que le mail était légitime. On appelle ces pratiques de manipulation : Ingénierie Sociale.	"Les mails et les pièces jointes sont un des moyens les plus communs d'introduire du code malveillant dans une entreprise. C'est pourquoi il faut prendre des précautions avant d'ouvrir celles-ci.

Ici, le message était peut-être étrange, mais John a pu penser que le mail était légitime. On appelle ces pratiques de manipulation <b>Ingénierie Sociale</b>."	APPRENANT		
tm_i4yk9ooqv8a294yn	Vous verrez cela au semestre 9, dans le cours Advanced Security de la majeure SITA.	Vous verrez cela au semestre 9, dans le cours <b>Advanced Security</b> de la majeure SITA.	APPRENANT		
tm_v1z9jjfg4es9spdm		Bonjour les amis, je vous ai fait venir, car nous avons fini la conception du drone, mais j'ai bien peur que nous ayons oublié une étape.	Marc		
tm_kkfvkbqqup7vrn0d		Nous n’avons pas encore parlé des tests que l’on va effectuer.	Marc		
tm_y4fasm04yq40wn43		Oh, mais on a plein de temps avant de les faire ces tests !	John		
tm_22bjh6te9yahxq4k		Il faudrait peut-être commencer à développer ce drone maintenant !	John		
tm_tszs045sh5d4d975		On ne va pas passer notre temps à écrire des documents !	John		
tm_3tjyd4w5ej3te0ib	Non, les tests de validation opérationnelle du système doivent être écrits dès la rédaction des exigences sur ce système. Ceci permet de voir entre autres si toutes les exigences sont facilement testables, réalistes et le cas échéant les moyens de test à mettre en œuvre pour la validation. Certains outils de test demandent parfois eux-mêmes du temps de développement ou un temps de commande assez long ! La durée des tests doit être intégrée dans le planning prévisionnel.	"Non, les tests de validation opérationnelle du système doivent être écrits dès la rédaction des exigences sur ce système. Ceci permet de voir entre autres si toutes les exigences sont facilement testables, réalistes et le cas échéant les moyens de test à mettre en œuvre pour la validation. Certains outils de test demandent parfois eux-mêmes du temps de développement ou un temps de commande assez long !

La durée des tests doit être intégrée dans le planning prévisionnel."	APPRENANT		
tm_19lhmbjcz8043xnb	 Vous verrez les notions Vérification & Validation dans les cours de deuxième et troisième année portant sur ce thème.	 Vous verrez les notions <b>Vérification & Validation</b> dans les cours de deuxième et troisième année portant sur ce thème.	APPRENANT		
tm_87a9sqa969b857hh	 Les enjeux et les méthodes sont largement décrits dans les processus INCOSE Verification Process.	" Les enjeux et les méthodes sont largement décrits dans les processus INCOSE <b>Verification Process</b>""."	APPRENANT		
tm_ni5od8clyfdjtfo3		Je sais que tu détestes ces taches de rédaction, et que tu les trouves toujours barbantes, John, mais on ne peut pas y couper.	Marc		
tm_vgnthx7g7im5iy0p		Il nous faut anticiper le déroulement de ces tests, pour savoir si l’on a besoin d’outils, si l’on doit mettre en place un environnement spécial, et comment on pourra couvrir toutes les exigences.	Marc		
tm_ngym24wzsapbfb20		Miséricorde, encore de la paperasse, cela n’en finira jamais...	John		
tm_36sb9nwkeajzkmzk		Bon, Mathilde, penses-tu pouvoir rédiger les dossiers de test et validation, en impliquant John uniquement comme relecteur ?	Marc		
tm_6zijs11w3paszqtq		Ben, je crois que l’on n’a pas le choix, si l’on veut que notre pauvre John n’attrape pas de crampes au poignet !!	Mathilde		
tm_n18k2cx6io3i58h0		Ok, sympa de ta part.	Marc		
tm_85va0jnfc20kb9xl		"Par contre, vu que le système est assez simple, je propose que l’on ne perde pas trop de temps sur la partie ""tests usines"", et que l’on passe rapidement aux tests sur sites, pour se rendre compte très vite des difficultés liées au contexte."	Mathilde		
tm_7964isxfzhp5009o		Souhaitez vous suivre le conseil de Mathilde ?	APPRENANT		
tm_27d78o6f6oqnn3t7	Non, les tests de validation opérationnelle du système doivent être écrits dès la rédaction des exigences sur ce système. Ceci permet de voir entre autres si toutes les exigences sont facilement testables, réalistes et le cas échéant les moyens de test à mettre en œuvre pour la validation. Certains outils de test demandent parfois eux-mêmes du temps de développement ou un temps de commande assez long ! La durée des tests doit être intégrée dans le planning prévisionnel.	"Les tests de validation opérationnelle du système doivent être écrits dès la rédaction des exigences sur ce système. Ceci permet de voir entre autres si toutes les exigences sont facilement testables, réalistes et le cas échéant les moyens de test à mettre en œuvre pour la validation. Certains outils de test demandent parfois eux-mêmes du temps de développement ou un temps de commande assez long !

La durée des tests doit être intégrée dans le planning prévisionnel."	APPRENANT		
tm_mvekvdjf9tser8v0		Parée au décolage ?	Marc		
tm_h1mbtpt691qyf1mo		Parée !	Émilie		
tm_740zhadycs5mxfzd		Go !	Marc		
tm_tvbq9l5tr2069wmn		"Émilie met les gaz, le drone s’élève lentement quand une petite rafale de vent survient. Le drone dévie puis récupère sa trajectoire, mais se met à osciller légèrement, puis de manière  de plus en plus prononcée pour finalement partir en piqué vers le sol. 

Bilan : un moteur et une aile cassés."	APPRENANT		
tm_f3j22oo27nsxlr8o		Mais que s’est-il passé ?	Mathilde		
tm_kg6tfxm4lx5ce90x		Vu le comportement, je dirai que le drone a eu un comportement exagéré face au petit coup de vent.	Marc		
tm_odf4nlguefqjks6i		Cela ressemble étrangement à un mauvais ajustement des coefficients de PID.	Marc		
tm_gt5c46oaspf71omp		Qu’en penses-tu, Mathilde ?	Marc		
tm_f9fin9rye9vn88h8		Oui, tu as raison.	Mathilde		
tm_82z1ibgc9okjzczy		Avez-vous fait des tests de déstabilisation avant de venir sur site ?	Marc		
tm_ytrkgpzwy4rad89z		Ben, non, on avait convenu de réduire cette phase au minimum, et je dois reconnaître que les coefficients ont été très rapidement ajustés...	Mathilde		
tm_u8bljhqhivthaxar		Une heure de test en plus nous aurait évité une semaine de retard.	Marc		
tm_d5z0bnpywmucmwm7		Maintenant, il va falloir changer le moteur, l’aile et revenir à Nairobi pour ajuster proprement tous ces coefficients afin de ne pas recommencer la même erreur !	Marc		
tm_35ef8jq5b3ul52zl		Oui, désolé Marc !	Mathilde		
tm_ik4vtx0cjet6unzg		Bon, ben, attention pour la prochaine fois.	Marc		
tm_r7x596gzvzypluby		Allez, retour à la maison, tu paies ton verre !	Marc		
tm_gusciykerkrko026	Les tests unitaires et les tests d’intégration qui se déroulent avant les tests su site sont très importants, car ils permettent d’identifier la majorité des problèmes dès lors que l’on essaie de recréer des conditions un peu près réalistes de fonctionnement. Ainsi pour le drone, faire des tests dans un hangar permet déjà de voir si le drone peut décoller, et s’il n’y a pas de défaut de conception ou d’ajustement de paramètres.	"Les tests unitaires et les tests d’intégration qui se déroulent avant les tests su site sont très importants, car ils permettent d’identifier la majorité des problèmes dès lors que l’on essaie de recréer des conditions un peu près réalistes de fonctionnement. 

Ainsi pour le drone, faire des tests dans un hangar permet déjà de voir si le drone peut décoller, et s’il n’y a pas de défaut de conception ou d’ajustement de paramètres."	APPRENANT		
tm_141skucr05o8hpgf		Bon, il me semble que les essais en situation opérationnelle ont été concluants.	Isabelle		
tm_ell8y3902ij2ue0c		Qu’en penses-tu, Hubert ?	Isabelle		
tm_q8uek39pastim6il		Oui, la démo a été brillante.	Hubert		
tm_whwgkho56ti3rz5q		Émilie est une excellente pilote !	Hubert		
tm_9uwfjbanxk37kf02		Elle maitrise parfaitement l’engin.	Hubert		
tm_cnm1zpyy8kmz6w3l		Nous avons pratiquement réalisé toutes les user stories que nous avions prévues.	Marc		
tm_8lrwn2z46uwzfbpv		Seule la user-story 3 n’a pu être finie, mais nous la remettrons si vous êtes d’accord dans le sprint 3.	Marc		
tm_j4ilbxevzpox91cq		C’est quoi ces user stories, Marc ?	Hubert		
tm_w2y7h9dk4dhrqg9b		Et c’est quoi cette user story 3 ?	Hubert		
tm_i7y0g28q5uumvnq8	C'est du jargon associé à notre méthode de développement : le screum.	C'est du jargon associé à notre méthode de développement : le SCRUM.	Marc		
tm_bktxnw4l1mzwcnvt		La méthode Scrum est enseignée en gestion de projet deuxième année.	APPRENANT		
tm_a6lnblu9z3rpjsw9		Elle est décrite dans le chapitre X du Handbook INCOSE V6.	APPRENANT		
tm_vfuo6un9548thzbn		"Cette méthode traduit les fonctions attendues du drone en petites histoires à réaliser. Elles sont écrites selon un formalisme bien précis.

Par exemple : en tant que pilote de drone, je souhaite pouvoir agir sur la puissance des moteurs afin de faire décoller le drone.
On appelle ces petites histoires ""user story"" car elles impliquent toujours un et un seul utilisateur. Dans notre cas, on pourrait développer des user stories propres au pilote, au responsable des médicaments, à l'agent chargé du transport du drone."	APPRENANT		
